image_id,ar,num_input_candidates,num_valid_candidates,num_effective_candidates,num_cheap_kept,num_expensive_eval,selected_k,decision_type,delta_improve
pond5_image_40825250,1:1,116,116,116,30,30,5,minimal_crop,0.004761463403701649
pond5_image_40825250,9:16,72,72,72,30,30,5,crop,1.9298567658786063
pond5_image_40825250,16:9,163,163,163,31,31,5,crop,2.014996809071023
pond5_image_40825250,3:4,68,68,68,30,30,5,crop,1.510002439095112
pond5_image_40825250,4:3,148,148,148,31,31,5,minimal_crop,0.0
pond5_image_149488329,1:1,154,154,154,31,31,5,minimal_crop,0.0021537271315132944
pond5_image_149488329,9:16,89,89,89,30,30,5,minimal_crop,0.0
pond5_image_149488329,16:9,140,140,140,31,31,5,crop,1.022202069063848
pond5_image_149488329,3:4,93,93,93,30,30,5,minimal_crop,0.007747489213943526
pond5_image_149488329,4:3,179,179,179,31,31,5,minimal_crop,0.0
pond5_image_235787418,1:1,119,119,119,31,31,5,crop,3.917331902498178
pond5_image_235787418,9:16,78,78,78,31,31,5,crop,12.082565388405934
pond5_image_235787418,16:9,157,157,157,30,30,5,crop,1.1177670897494512
pond5_image_235787418,3:4,71,71,71,30,30,5,crop,8.008304963938643
pond5_image_235787418,4:3,151,151,151,30,30,5,crop,0.7662353751110779
bigstock_image_422691317,1:1,116,116,116,30,30,5,minimal_crop,0.008586052060127303
bigstock_image_422691317,9:16,64,64,64,30,30,5,crop,4.615603344151788
bigstock_image_422691317,16:9,157,157,157,31,31,5,crop,1.2413016428845531
bigstock_image_422691317,3:4,67,67,67,30,30,5,crop,1.5278927561883298
bigstock_image_422691317,4:3,152,152,152,31,31,5,minimal_crop,0.0
pond5_image_101391367,1:1,124,124,124,30,30,5,crop,2.63867768049115
pond5_image_101391367,9:16,70,70,70,30,30,5,crop,3.4740570871366394
pond5_image_101391367,16:9,171,171,171,30,30,5,minimal_crop,0.007431024312972934
pond5_image_101391367,3:4,76,76,76,30,30,5,crop,2.663037176016485
pond5_image_101391367,4:3,150,150,150,30,30,5,minimal_crop,0.005259872372457508
sstk_image_1393916180,1:1,117,1,1,1,1,1,minimal_crop,0.0
sstk_image_1393916180,9:16,71,2,2,2,2,2,minimal_crop,0.0
sstk_image_1393916180,16:9,137,0,137,30,30,5,minimal_crop,0.0
sstk_image_1393916180,3:4,72,1,1,1,1,1,minimal_crop,0.0
sstk_image_1393916180,4:3,138,3,3,3,3,3,crop,1.3797807253071868
sstk_image_2233991261,1:1,88,88,88,30,30,5,crop,6.08121953832335
sstk_image_2233991261,9:16,30,30,30,30,30,5,crop,16.63758484300533
sstk_image_2233991261,16:9,149,148,148,30,30,5,crop,0.5956885240611831
sstk_image_2233991261,3:4,55,55,55,30,30,5,crop,9.473087044262797
sstk_image_2233991261,4:3,97,97,97,30,30,5,crop,2.4427487807891244
sstk_image_2240985683,1:1,107,107,107,30,30,5,minimal_crop,0.0
sstk_image_2240985683,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_2240985683,16:9,167,167,167,30,30,5,crop,2.1610598089635626
sstk_image_2240985683,3:4,55,55,55,30,30,5,minimal_crop,0.0
sstk_image_2240985683,4:3,143,143,143,30,30,5,minimal_crop,0.0
sstk_image_1333195007,1:1,130,130,130,31,31,5,crop,4.793774912886248
sstk_image_1333195007,9:16,88,88,88,30,30,5,crop,8.337238286888763
sstk_image_1333195007,16:9,133,133,133,30,30,5,crop,2.0282749602518395
sstk_image_1333195007,3:4,78,78,78,31,31,5,crop,6.310680982306668
sstk_image_1333195007,4:3,162,162,162,31,31,5,crop,1.8999723717558257
sstk_image_1561369201,1:1,125,125,125,30,30,5,minimal_crop,0.012127136995209842
sstk_image_1561369201,9:16,71,71,71,30,30,5,minimal_crop,0.01890707421921578
sstk_image_1561369201,16:9,146,146,146,30,30,5,minimal_crop,0.016195127058201697
sstk_image_1561369201,3:4,75,75,75,30,30,5,minimal_crop,0.025680306364907368
sstk_image_1561369201,4:3,167,167,167,31,31,5,minimal_crop,0.016366421658293273
pond5_image_147972065,1:1,124,124,124,30,30,5,minimal_crop,0.006894563835446177
pond5_image_147972065,9:16,77,77,77,30,30,5,crop,6.238555496317108
pond5_image_147972065,16:9,165,165,165,30,30,5,crop,0.558410467299779
pond5_image_147972065,3:4,77,77,77,30,30,5,crop,2.558047802125592
pond5_image_147972065,4:3,142,142,142,31,31,5,minimal_crop,0.001536311852592176
sstk_image_1590241627,1:1,186,186,186,30,30,5,crop,1.5177451518381393
sstk_image_1590241627,9:16,109,109,109,30,30,5,crop,2.2155320026425462
sstk_image_1590241627,16:9,105,105,105,30,30,5,crop,1.2178588737777911
sstk_image_1590241627,3:4,165,165,165,30,30,5,crop,2.3019610746028887
sstk_image_1590241627,4:3,138,138,138,30,30,5,crop,0.9152370223118673
pond5_image_229752364,1:1,111,111,111,30,30,5,minimal_crop,0.0
pond5_image_229752364,9:16,54,54,54,30,30,5,crop,0.2403876746890532
pond5_image_229752364,16:9,127,127,127,30,30,5,crop,1.5711112492408494
pond5_image_229752364,3:4,88,88,88,30,30,5,crop,0.17683881701002324
pond5_image_229752364,4:3,162,162,162,30,30,5,minimal_crop,0.0
sstk_image_1970425649,1:1,121,121,121,30,30,5,crop,0.4115566400648758
sstk_image_1970425649,9:16,70,70,70,30,30,5,crop,0.7362247615939967
sstk_image_1970425649,16:9,183,183,183,30,30,5,crop,1.497399360217577
sstk_image_1970425649,3:4,75,75,75,30,30,5,crop,0.5564242012714278
sstk_image_1970425649,4:3,156,156,156,30,30,5,crop,0.3112039974353795
bigstock_image_471359381,1:1,91,91,91,31,31,5,crop,4.579069821238393
bigstock_image_471359381,9:16,31,31,31,30,30,5,crop,10.714539707145336
bigstock_image_471359381,16:9,159,159,159,31,31,5,minimal_crop,0.0
bigstock_image_471359381,3:4,51,51,51,30,30,5,crop,8.269560352641406
bigstock_image_471359381,4:3,125,125,125,31,31,5,crop,1.7239346086247063
sstk_image_2270347041,1:1,141,141,141,30,30,5,minimal_crop,0.012399297952652155
sstk_image_2270347041,9:16,89,89,89,30,30,5,crop,2.077784486286694
sstk_image_2270347041,16:9,150,150,150,31,31,5,crop,1.4634193676746323
sstk_image_2270347041,3:4,95,95,95,30,30,5,minimal_crop,0.01905209422111498
sstk_image_2270347041,4:3,185,185,185,31,31,5,minimal_crop,0.0
sstk_image_2078567263,1:1,86,86,86,30,30,5,minimal_crop,0.010540115833282515
sstk_image_2078567263,9:16,30,30,30,30,30,5,crop,4.271562909796964
sstk_image_2078567263,16:9,151,151,151,31,31,5,crop,0.038972410016348435
sstk_image_2078567263,3:4,54,54,54,30,30,5,crop,1.4732601485365717
sstk_image_2078567263,4:3,100,100,100,30,30,5,minimal_crop,0.0042035251855852
bigstock_image_286890490,1:1,117,117,117,30,30,5,minimal_crop,0.0
bigstock_image_286890490,9:16,52,52,52,30,30,5,crop,0.8661919723847182
bigstock_image_286890490,16:9,159,159,159,30,30,5,crop,0.8644900764233119
bigstock_image_286890490,3:4,56,56,56,30,30,5,crop,0.6749404028140149
bigstock_image_286890490,4:3,160,160,160,30,30,5,minimal_crop,0.0
pond5_image_82389133,1:1,107,2,2,2,2,2,minimal_crop,0.0
pond5_image_82389133,9:16,54,0,6,6,6,5,minimal_crop,0.0
pond5_image_82389133,16:9,130,3,3,3,3,3,minimal_crop,0.0
pond5_image_82389133,3:4,54,0,28,28,28,5,minimal_crop,0.0
pond5_image_82389133,4:3,125,4,4,4,4,4,minimal_crop,0.0
sstk_image_83136379,1:1,110,110,110,30,30,5,minimal_crop,0.022343334555626093
sstk_image_83136379,9:16,54,54,54,30,30,5,crop,3.93042458439387
sstk_image_83136379,16:9,140,140,140,30,30,5,minimal_crop,0.024325046617129198
sstk_image_83136379,3:4,59,59,59,30,30,5,crop,2.382340525950888
sstk_image_83136379,4:3,134,134,134,30,30,5,minimal_crop,0.00510201156139356
sstk_image_1510614209,1:1,52,52,52,30,30,5,crop,9.077364935218753
sstk_image_1510614209,9:16,29,29,29,29,29,5,crop,22.019206677936467
sstk_image_1510614209,16:9,121,121,121,30,30,5,crop,1.3680032139753375
sstk_image_1510614209,3:4,54,54,54,30,30,5,crop,14.136226131898354
sstk_image_1510614209,4:3,99,99,99,31,31,5,crop,4.688953711579011
sstk_image_1240092913,1:1,110,110,110,30,30,5,minimal_crop,0.012422471738005703
sstk_image_1240092913,9:16,55,55,55,30,30,5,crop,2.7571482240735325
sstk_image_1240092913,16:9,162,162,162,30,30,5,minimal_crop,0.0
sstk_image_1240092913,3:4,61,61,61,30,30,5,minimal_crop,0.01554447710514073
sstk_image_1240092913,4:3,143,143,143,30,30,5,minimal_crop,0.013898208999380213
sstk_image_1297623142,1:1,120,120,120,31,31,5,crop,2.448136660539806
sstk_image_1297623142,9:16,72,72,72,31,31,5,crop,9.63065540844793
sstk_image_1297623142,16:9,147,147,147,31,31,5,crop,1.8127629510753858
sstk_image_1297623142,3:4,74,74,74,31,31,5,crop,5.596809111860511
sstk_image_1297623142,4:3,138,138,138,30,30,5,minimal_crop,0.0
sstk_image_155776022,1:1,121,121,121,31,31,5,minimal_crop,0.0
sstk_image_155776022,9:16,114,114,114,30,30,5,crop,1.6316174702903337
sstk_image_155776022,16:9,54,54,54,30,30,5,minimal_crop,0.0
sstk_image_155776022,3:4,143,143,143,31,31,5,minimal_crop,0.007400999765778571
sstk_image_155776022,4:3,90,90,90,31,31,5,minimal_crop,0.0
sstk_image_2149308185,1:1,130,130,130,30,30,5,minimal_crop,0.0
sstk_image_2149308185,9:16,68,68,68,30,30,5,minimal_crop,0.0
sstk_image_2149308185,16:9,159,159,159,30,30,5,minimal_crop,0.0
sstk_image_2149308185,3:4,68,68,68,30,30,5,minimal_crop,0.0
sstk_image_2149308185,4:3,161,161,161,30,30,5,minimal_crop,0.0
sstk_image_760228699,1:1,100,100,100,30,30,5,crop,2.629022803643547
sstk_image_760228699,9:16,61,61,61,30,30,5,crop,8.250532466213198
sstk_image_760228699,16:9,107,107,107,30,30,5,crop,0.8520747789698353
sstk_image_760228699,3:4,95,95,95,30,30,5,crop,6.238910267827226
sstk_image_760228699,4:3,153,152,152,30,30,5,crop,0.4706263958190622
sstk_image_188331881,1:1,108,108,108,30,30,5,minimal_crop,0.0
sstk_image_188331881,9:16,54,54,54,30,30,5,minimal_crop,0.0
sstk_image_188331881,16:9,154,154,154,30,30,5,crop,1.469516889946774
sstk_image_188331881,3:4,87,87,87,30,30,5,minimal_crop,0.0
sstk_image_188331881,4:3,159,159,159,30,30,5,minimal_crop,0.0
sstk_image_378562636,1:1,122,122,122,30,30,5,crop,0.7608163031783981
sstk_image_378562636,9:16,72,72,72,30,30,5,crop,1.36190404520171
sstk_image_378562636,16:9,157,157,157,30,30,5,crop,0.9387254549171928
sstk_image_378562636,3:4,76,76,76,30,30,5,crop,1.0239388857082856
sstk_image_378562636,4:3,175,175,175,30,30,5,crop,0.20237942284978672
sstk_image_1988715131,1:1,90,90,90,30,30,5,crop,0.18095927832714587
sstk_image_1988715131,9:16,30,30,30,30,30,5,crop,0.34005832408369585
sstk_image_1988715131,16:9,144,144,144,30,30,5,minimal_crop,0.011143357811918442
sstk_image_1988715131,3:4,55,55,55,30,30,5,crop,0.2538994967697974
sstk_image_1988715131,4:3,110,110,110,30,30,5,minimal_crop,0.0
sstk_image_131735351,1:1,115,115,115,30,30,5,crop,2.9485913244219537
sstk_image_131735351,9:16,72,72,72,30,30,5,crop,5.04881679146481
sstk_image_131735351,16:9,148,148,148,30,30,5,crop,1.6239725650611492
sstk_image_131735351,3:4,70,70,70,30,30,5,crop,3.822483349169086
sstk_image_131735351,4:3,145,145,145,30,30,5,crop,0.3486672097888275
sstk_image_1681914370,1:1,110,110,110,30,30,5,crop,3.1314059679954327
sstk_image_1681914370,9:16,54,54,54,30,30,5,crop,5.492554710333604
sstk_image_1681914370,16:9,131,131,131,30,30,5,crop,1.5191362541279907
sstk_image_1681914370,3:4,53,53,53,30,30,5,crop,4.135503342896119
sstk_image_1681914370,4:3,137,137,137,30,30,5,crop,1.1385226250278333
sstk_image_2245394119,1:1,130,130,130,30,30,5,crop,2.069666234668901
sstk_image_2245394119,9:16,101,101,101,30,30,5,crop,1.9568367672098539
sstk_image_2245394119,16:9,72,72,72,30,30,5,crop,3.9162840686239395
sstk_image_2245394119,3:4,157,157,157,30,30,5,minimal_crop,0.03127494258597219
sstk_image_2245394119,4:3,105,105,105,30,30,5,crop,3.0856900397251854
sstk_image_1517844272,1:1,134,134,134,30,30,5,minimal_crop,0.0
sstk_image_1517844272,9:16,153,153,153,30,30,5,minimal_crop,0.0
sstk_image_1517844272,16:9,75,75,75,30,30,5,minimal_crop,0.0
sstk_image_1517844272,3:4,161,161,161,30,30,5,minimal_crop,0.0
sstk_image_1517844272,4:3,77,77,77,30,30,5,minimal_crop,0.0
pond5_image_120951040,1:1,113,113,113,30,30,5,crop,1.1823386093273256
pond5_image_120951040,9:16,54,54,54,30,30,5,crop,2.104637232065537
pond5_image_120951040,16:9,148,148,148,30,30,5,crop,1.2673851977418986
pond5_image_120951040,3:4,55,55,55,30,30,5,crop,1.577895610168695
pond5_image_120951040,4:3,167,167,167,30,30,5,crop,0.9054579487362664
bigstock_image_44228737,1:1,119,119,119,31,31,5,minimal_crop,0.012538262488500207
bigstock_image_44228737,9:16,111,111,111,30,30,5,minimal_crop,0.01869342625141157
bigstock_image_44228737,16:9,84,84,84,30,30,5,crop,2.5229682358852683
bigstock_image_44228737,3:4,154,154,154,31,31,5,minimal_crop,0.0
bigstock_image_44228737,4:3,89,89,89,30,30,5,minimal_crop,0.009999729152178505
pond5_image_167353356,1:1,114,114,114,30,30,5,crop,3.5539103196984376
pond5_image_167353356,9:16,53,53,53,30,30,5,crop,6.171508247621301
pond5_image_167353356,16:9,133,133,133,30,30,5,minimal_crop,0.015124028921127408
pond5_image_167353356,3:4,58,58,58,30,30,5,crop,4.654145486267538
pond5_image_167353356,4:3,135,135,135,30,30,5,crop,1.0713740866749504
sstk_image_1587588376,1:1,112,112,112,30,30,5,minimal_crop,0.007134267687797458
sstk_image_1587588376,9:16,69,69,69,30,30,5,crop,4.442763335166321
sstk_image_1587588376,16:9,143,143,143,31,31,5,crop,1.6257342725721755
sstk_image_1587588376,3:4,66,66,66,30,30,5,crop,1.3761300021816498
sstk_image_1587588376,4:3,136,136,136,30,30,5,minimal_crop,0.0
sstk_image_2284279481,1:1,109,109,109,30,30,5,crop,2.864072362697125
sstk_image_2284279481,9:16,54,54,54,30,30,5,crop,5.345481068265336
sstk_image_2284279481,16:9,129,129,129,31,31,5,crop,2.106192867772115
sstk_image_2284279481,3:4,54,54,54,30,30,5,crop,4.038694242052847
sstk_image_2284279481,4:3,142,142,142,30,30,5,minimal_crop,0.0
pond5_image_41103464,1:1,118,118,118,30,30,5,crop,1.3216370837911908
pond5_image_41103464,9:16,60,60,60,30,30,5,crop,2.3980578002110278
pond5_image_41103464,16:9,143,143,143,30,30,5,minimal_crop,0.0
pond5_image_41103464,3:4,57,57,57,30,30,5,crop,1.796178697668406
pond5_image_41103464,4:3,148,148,148,30,30,5,minimal_crop,0.0
sstk_image_2171170407,1:1,122,122,122,30,30,5,minimal_crop,0.0
sstk_image_2171170407,9:16,52,52,52,30,30,5,crop,0.733720031995241
sstk_image_2171170407,16:9,143,143,143,30,30,5,minimal_crop,0.0
sstk_image_2171170407,3:4,56,56,56,30,30,5,crop,0.589309227927524
sstk_image_2171170407,4:3,154,154,154,30,30,5,minimal_crop,0.0
sstk_image_740198239,1:1,136,136,136,31,31,5,crop,4.090643780898985
sstk_image_740198239,9:16,90,90,90,30,30,5,crop,7.209273584988317
sstk_image_740198239,16:9,126,126,126,30,30,5,crop,0.7847316713039798
sstk_image_740198239,3:4,83,83,83,30,30,5,crop,5.443097178810378
sstk_image_740198239,4:3,162,162,162,31,31,5,crop,1.0711058928543802
pond5_image_171332645,1:1,115,115,115,30,30,5,minimal_crop,0.0
pond5_image_171332645,9:16,72,72,72,31,31,5,crop,7.284656805897148
pond5_image_171332645,16:9,154,154,154,31,31,5,crop,2.2020944399574476
pond5_image_171332645,3:4,71,71,71,30,30,5,crop,3.7641328915774466
pond5_image_171332645,4:3,139,139,139,30,30,5,minimal_crop,0.0011904291771425157
sstk_image_150831149,1:1,115,115,115,30,30,5,crop,1.4851065830507446
sstk_image_150831149,9:16,54,54,54,30,30,5,crop,2.6486644463726456
sstk_image_150831149,16:9,174,174,174,30,30,5,minimal_crop,0.005912951232540098
sstk_image_150831149,3:4,74,74,74,30,30,5,crop,1.9805069060615157
sstk_image_150831149,4:3,154,154,154,30,30,5,crop,1.1312397206699594
pond5_image_125674509,1:1,107,107,107,30,30,5,crop,2.523893773281639
pond5_image_125674509,9:16,52,52,52,30,30,5,crop,3.8126465416716435
pond5_image_125674509,16:9,140,140,140,30,30,5,crop,1.415276349805608
pond5_image_125674509,3:4,56,56,56,30,30,5,crop,2.913010974646335
pond5_image_125674509,4:3,133,133,133,30,30,5,minimal_crop,0.0066263675689697266
sstk_image_695358835,1:1,102,102,102,30,30,5,crop,3.7702534837090145
sstk_image_695358835,9:16,54,54,54,30,30,5,crop,8.245275606655943
sstk_image_695358835,16:9,138,138,138,31,31,5,crop,2.26896693553802
sstk_image_695358835,3:4,56,56,56,30,30,5,crop,7.237404841339364
sstk_image_695358835,4:3,123,123,123,30,30,5,minimal_crop,0.009662812948226795
pond5_image_157780557,1:1,122,122,122,30,30,5,crop,1.9689589978736732
pond5_image_157780557,9:16,99,99,99,30,30,5,crop,0.65941290130264
pond5_image_157780557,16:9,68,68,68,30,30,5,crop,4.296927150707749
pond5_image_157780557,3:4,150,150,150,30,30,5,minimal_crop,0.01214592917359636
pond5_image_157780557,4:3,97,97,97,30,30,5,crop,3.3341332505783585
pond5_image_206636924,1:1,129,129,129,30,30,5,minimal_crop,0.0
pond5_image_206636924,9:16,75,75,75,30,30,5,crop,0.7682283371686922
pond5_image_206636924,16:9,143,143,143,30,30,5,crop,0.5173388757812801
pond5_image_206636924,3:4,80,80,80,30,30,5,minimal_crop,0.0
pond5_image_206636924,4:3,177,177,177,30,30,5,minimal_crop,0.005828908085823148
sstk_image_583765960,1:1,103,103,103,30,30,5,crop,2.402546849762534
sstk_image_583765960,9:16,53,53,53,30,30,5,crop,3.038887268089513
sstk_image_583765960,16:9,159,159,159,30,30,5,crop,2.2710360330947674
sstk_image_583765960,3:4,56,56,56,30,30,5,crop,2.3242526060499027
sstk_image_583765960,4:3,141,141,141,30,30,5,minimal_crop,0.0
pond5_image_157288539,1:1,163,162,162,30,30,5,crop,1.1441778742177926
pond5_image_157288539,9:16,93,93,93,30,30,5,crop,6.126156251082416
pond5_image_157288539,16:9,95,95,95,30,30,5,crop,2.316400879511127
pond5_image_157288539,3:4,108,108,108,30,30,5,crop,2.881835311382936
pond5_image_157288539,4:3,109,109,109,30,30,5,crop,1.7358560202298345
sstk_image_257952296,1:1,102,102,102,30,30,5,crop,2.1367459566986398
sstk_image_257952296,9:16,61,61,61,30,30,5,crop,3.74973728767055
sstk_image_257952296,16:9,124,124,124,30,30,5,crop,2.8773916703936298
sstk_image_257952296,3:4,88,88,88,30,30,5,crop,2.822477600705441
sstk_image_257952296,4:3,160,160,160,30,30,5,crop,0.5608477053061001
sstk_image_770162695,1:1,102,102,102,30,30,5,minimal_crop,0.0
sstk_image_770162695,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_770162695,16:9,140,140,140,30,30,5,crop,1.7024262283815819
sstk_image_770162695,3:4,55,55,55,30,30,5,minimal_crop,0.0
sstk_image_770162695,4:3,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_1221596104,1:1,102,102,102,30,30,5,crop,1.6036698622798409
sstk_image_1221596104,9:16,53,53,53,30,30,5,crop,2.8698273711626534
sstk_image_1221596104,16:9,138,138,138,30,30,5,crop,0.5350294265168393
sstk_image_1221596104,3:4,56,56,56,30,30,5,crop,2.143723829361525
sstk_image_1221596104,4:3,121,121,121,30,30,5,crop,1.0515432367361204
pond5_image_80129456,1:1,102,102,102,30,30,5,minimal_crop,0.0
pond5_image_80129456,9:16,53,53,53,30,30,5,crop,13.66428068778543
pond5_image_80129456,16:9,122,122,122,30,30,5,crop,0.9473990710758631
pond5_image_80129456,3:4,57,57,57,30,30,5,crop,8.026196846783094
pond5_image_80129456,4:3,121,121,121,30,30,5,crop,1.1107420059032906
sstk_image_706095520,1:1,125,125,125,30,30,5,minimal_crop,0.0
sstk_image_706095520,9:16,154,154,154,30,30,5,crop,0.41510216488191254
sstk_image_706095520,16:9,75,75,75,30,30,5,minimal_crop,0.0
sstk_image_706095520,3:4,155,155,155,30,30,5,minimal_crop,0.0
sstk_image_706095520,4:3,79,79,79,30,30,5,minimal_crop,0.0
sstk_image_523195207,1:1,86,86,86,30,30,5,minimal_crop,0.0
sstk_image_523195207,9:16,47,47,47,30,30,5,minimal_crop,0.0
sstk_image_523195207,16:9,154,154,154,30,30,5,minimal_crop,0.0
sstk_image_523195207,3:4,72,72,72,30,30,5,minimal_crop,0.0
sstk_image_523195207,4:3,111,111,111,30,30,5,minimal_crop,0.0
sstk_image_1501878815,1:1,116,116,116,30,30,5,minimal_crop,0.008024352788925215
sstk_image_1501878815,9:16,71,71,71,30,30,5,minimal_crop,0.0
sstk_image_1501878815,16:9,136,136,136,31,31,5,crop,1.5974692806644848
sstk_image_1501878815,3:4,73,73,73,30,30,5,minimal_crop,0.007705273401514723
sstk_image_1501878815,4:3,142,142,142,31,31,5,minimal_crop,0.002506521344185053
sstk_image_559570450,1:1,111,111,111,31,31,5,crop,2.4007597573865267
sstk_image_559570450,9:16,53,53,53,30,30,5,crop,8.046596751284142
sstk_image_559570450,16:9,132,132,132,30,30,5,minimal_crop,0.008424581554629995
sstk_image_559570450,3:4,56,56,56,30,30,5,crop,5.43269672821105
sstk_image_559570450,4:3,126,126,126,30,30,5,minimal_crop,0.01536625923369317
bigstock_image_161052578,1:1,125,50,50,30,30,5,minimal_crop,0.0
bigstock_image_161052578,9:16,73,9,9,9,9,5,minimal_crop,0.0
bigstock_image_161052578,16:9,123,44,44,30,30,5,minimal_crop,0.014913189411163374
bigstock_image_161052578,3:4,77,31,31,30,30,5,minimal_crop,0.0
bigstock_image_161052578,4:3,144,70,70,30,30,5,minimal_crop,0.030047000680304414
pond5_image_146710806,1:1,105,105,105,30,30,5,minimal_crop,0.024799951910972506
pond5_image_146710806,9:16,54,54,54,30,30,5,minimal_crop,0.00887452818664869
pond5_image_146710806,16:9,162,162,162,30,30,5,minimal_crop,0.0044961026476126875
pond5_image_146710806,3:4,58,58,58,30,30,5,minimal_crop,0.014069521427154452
pond5_image_146710806,4:3,124,124,124,30,30,5,minimal_crop,0.022419556555340225
pond5_image_148795823,1:1,102,102,102,30,30,5,crop,4.3658349247173724
