image_id,target_ar,selected_k,top1_final,mean_final
sstk_image_2226727825,4:3,4,-9.52343,-13.22494575
sstk_image_2226727825,9:16,5,-5.578479,-6.2567552
sstk_image_2237546447,16:9,5,-5.814562,-6.655774599999999
sstk_image_2237546447,1:1,5,1.071901,1.0566891999999999
sstk_image_2237546447,3:4,5,1.010247,0.4130424
sstk_image_2237546447,4:3,5,1.089812,1.0820414
sstk_image_2237546447,9:16,5,0.926212,-0.7850706
sstk_image_2238875217,16:9,5,-4.978905,-7.8610556
sstk_image_2238875217,1:1,5,-5.055233,-5.9431728
sstk_image_2238875217,3:4,5,-11.665969,-15.7269136
sstk_image_2238875217,4:3,3,-1.19258,-1.880032
sstk_image_2238875217,9:16,5,-16.467762,-21.1051396
sstk_image_2245805149,16:9,5,1.060958,1.0545506
sstk_image_2245805149,1:1,5,1.060808,1.027993
sstk_image_2245805149,3:4,5,0.996207,-1.6269687999999998
sstk_image_2245805149,4:3,5,1.06409,1.0457706
sstk_image_2245805149,9:16,5,-1.33276,-3.8005736
sstk_image_2249973943,16:9,5,1.08254,0.5054460000000001
sstk_image_2249973943,1:1,5,1.067886,1.0212852
sstk_image_2249973943,3:4,5,1.030786,-0.128837
sstk_image_2249973943,4:3,5,1.090168,0.9926758
sstk_image_2249973943,9:16,5,0.990862,-0.7162208000000001
sstk_image_2256565717,16:9,5,-0.980288,-2.5700642
sstk_image_2256565717,1:1,5,-1.304832,-4.9632432
sstk_image_2256565717,3:4,5,-4.381938,-7.276503199999999
sstk_image_2256565717,4:3,5,-0.831402,-2.6067384000000002
sstk_image_2256565717,9:16,5,-8.412816,-12.4133674
sstk_image_2256628113,16:9,5,1.108791,1.078939
sstk_image_2256628113,1:1,5,1.061677,0.5181464
sstk_image_2256628113,3:4,5,-1.701698,-3.379363
sstk_image_2256628113,4:3,5,1.085047,1.0753894000000002
sstk_image_2256628113,9:16,5,-4.921958,-7.004781800000001
sstk_image_2259178655,16:9,2,-4.275592,-4.5961965
sstk_image_2259178655,1:1,5,-6.133191,-8.159691599999999
sstk_image_2259178655,3:4,5,-11.547939,-14.0967054
sstk_image_2259178655,4:3,3,-0.872324,-0.8953713333333333
sstk_image_2259178655,9:16,5,-17.242203,-20.6002622
sstk_image_2259351075,16:9,5,-4.086884,-10.4614768
sstk_image_2259351075,1:1,5,-0.948972,-1.2587498
sstk_image_2259351075,3:4,5,-0.940378,-2.3131756
sstk_image_2259351075,4:3,5,-1.309981,-1.3179007999999999
sstk_image_2259351075,9:16,1,-2.532976,-2.532976
sstk_image_2266526397,16:9,5,0.988834,0.481501
sstk_image_2266526397,1:1,5,1.021393,0.990414
sstk_image_2266526397,3:4,5,0.954759,0.6316294
sstk_image_2266526397,4:3,5,1.031429,0.9998558
sstk_image_2266526397,9:16,5,-5.624305,-9.9140224
sstk_image_2273871509,16:9,5,-21.940674,-27.0573874
sstk_image_2273871509,1:1,5,-5.700809,-6.5061516
sstk_image_2273871509,3:4,5,-1.670226,-5.7872446
sstk_image_2273871509,4:3,5,-11.067471,-16.360745
sstk_image_2273871509,9:16,5,-2.67804,-5.8991842
sstk_image_2273937099,16:9,5,-1.660265,-5.8166552
sstk_image_2273937099,1:1,5,1.089665,-0.2655724
sstk_image_2273937099,3:4,5,-2.064509,-4.272234
sstk_image_2273937099,4:3,5,1.049157,0.4981396
sstk_image_2273937099,9:16,5,-5.377014,-8.2575262
sstk_image_2280867517,16:9,1,-2.551298,-2.551298
sstk_image_2280867517,1:1,5,-1.583859,-3.0156280000000004
sstk_image_2280867517,3:4,5,-6.947455,-12.1380724
sstk_image_2280867517,4:3,1,-1.104781,-1.104781
sstk_image_2280867517,9:16,2,-17.485618,-18.603476
sstk_image_228560485,16:9,5,-9.88654,-13.281752599999999
sstk_image_228560485,1:1,5,-0.8237,-4.9716144
sstk_image_228560485,3:4,5,-0.777166,-0.8585628
sstk_image_228560485,4:3,5,-4.423142,-9.9792434
sstk_image_228560485,9:16,5,-2.354316,-3.8638394
sstk_image_2290920149,16:9,5,-0.831041,-1.7864362
sstk_image_2290920149,1:1,5,-0.874564,-2.4262006
sstk_image_2290920149,3:4,5,-0.904341,-4.398226800000001
sstk_image_2290920149,4:3,5,-0.831687,-1.7865912000000002
sstk_image_2290920149,9:16,5,-3.634456,-7.5186064
sstk_image_2294237909,16:9,5,-0.873741,-3.0628956
sstk_image_2294237909,1:1,5,-1.06529,-4.0752602
sstk_image_2294237909,3:4,5,-4.068814,-7.4278418
sstk_image_2294237909,4:3,5,-0.85368,-3.1426019999999997
sstk_image_2294237909,9:16,5,-8.011385,-15.394187399999998
sstk_image_229661359,16:9,2,-4.327159,-5.179081
sstk_image_229661359,1:1,2,-1.10796,-2.5270085
sstk_image_229661359,3:4,1,-1.184986,-1.184986
sstk_image_229661359,4:3,5,-1.090382,-2.2663766
sstk_image_229661359,9:16,2,-2.363704,-2.9062225
sstk_image_2315550471,16:9,5,1.080617,0.651252
sstk_image_2315550471,1:1,5,-2.335625,-5.5933242
sstk_image_2315550471,3:4,5,-5.772149,-9.0212454
sstk_image_2315550471,4:3,5,1.079743,-1.2900076
sstk_image_2315550471,9:16,5,-10.24728,-11.9204572
sstk_image_2317883239,16:9,5,-1.881739,-2.2304138
sstk_image_2317883239,1:1,5,-4.665946,-7.4783862
sstk_image_2317883239,3:4,5,-8.815683,-11.3286604
sstk_image_2317883239,4:3,5,-1.523352,-2.1039950000000003
sstk_image_2317883239,9:16,5,-14.250654,-17.345010600000002
sstk_image_2324925683,16:9,5,1.077653,1.024529
sstk_image_2324925683,1:1,5,-0.56185,-2.7852674
sstk_image_2324925683,3:4,5,-3.430053,-6.0157831999999996
sstk_image_2324925683,4:3,5,1.094011,-0.43768720000000005
sstk_image_2324925683,9:16,5,-7.116451,-10.4603904
sstk_image_2327108663,16:9,5,0.962546,0.9034682
sstk_image_2327108663,1:1,5,0.931344,-2.4939386
sstk_image_2327108663,3:4,5,-2.601952,-6.3100094
sstk_image_2327108663,4:3,5,0.967594,0.4953354
sstk_image_2327108663,9:16,5,-1.562459,-9.1887416
sstk_image_2330333565,16:9,5,-0.844029,-2.5156136
sstk_image_2330333565,1:1,5,-3.18649,-3.8955022
sstk_image_2330333565,3:4,5,-5.478084,-8.247989
sstk_image_2330333565,4:3,5,-0.811076,-1.8144202
sstk_image_2330333565,9:16,5,-9.840943,-14.111172199999999
sstk_image_235610446,16:9,5,-2.518402,-3.8912796
sstk_image_235610446,1:1,5,-0.88763,-5.9743222
sstk_image_235610446,3:4,5,-1.170493,-7.0785212
sstk_image_235610446,4:3,5,-0.867458,-1.5364993999999998
sstk_image_235610446,9:16,5,-4.199286,-8.432637
sstk_image_239608159,16:9,5,1.04341,0.9615608
sstk_image_239608159,1:1,5,1.010359,-0.4197024
sstk_image_239608159,3:4,5,0.932783,-1.8404982
sstk_image_239608159,4:3,5,1.049507,0.29656279999999996
sstk_image_239608159,9:16,5,0.909219,-2.259403
sstk_image_240027577,16:9,2,-2.20969,-3.0012499999999998
sstk_image_240027577,1:1,5,-1.552757,-1.9049056
sstk_image_240027577,3:4,5,-11.778162,-14.835564
sstk_image_240027577,4:3,5,-0.823496,-1.1537140000000001
sstk_image_240027577,9:16,5,-16.166015,-19.5250886
sstk_image_244324930,16:9,5,-3.711378,-11.868738
sstk_image_244324930,1:1,5,-1.634606,-1.6396692000000002
sstk_image_244324930,3:4,5,-1.673835,-1.6899438
sstk_image_244324930,4:3,5,-1.606329,-1.6293406000000001
sstk_image_244324930,9:16,5,-1.693252,-2.5086992
sstk_image_255303343,16:9,5,-1.060363,-6.5083786
sstk_image_255303343,1:1,5,0.221956,-1.197737
sstk_image_255303343,3:4,5,1.032642,-0.45829439999999994
sstk_image_255303343,4:3,5,0.2657,0.1602516
sstk_image_255303343,9:16,5,-2.108801,-3.3806642000000005
sstk_image_269125625,16:9,5,-22.945937,-29.832124800000003
sstk_image_269125625,1:1,5,-5.928288,-10.9023476
sstk_image_269125625,3:4,4,-1.429748,-1.8356577500000002
sstk_image_269125625,4:3,5,-12.909182,-19.1832548
sstk_image_269125625,9:16,5,-1.421319,-2.1278394
sstk_image_271793009,16:9,1,-5.7941,-5.7941
sstk_image_271793009,1:1,5,-11.370739,-15.4888398
sstk_image_271793009,3:4,5,-16.002251,-19.0552638
sstk_image_271793009,4:3,5,-7.142526,-8.4760588
sstk_image_271793009,9:16,5,-22.035171,-26.507127000000004
sstk_image_275323250,16:9,5,1.069796,-0.2844696000000001
sstk_image_275323250,1:1,5,-1.243315,-4.3944388
sstk_image_275323250,3:4,5,-4.339099,-8.2268554
sstk_image_275323250,4:3,5,1.07579,-2.6039078
sstk_image_275323250,9:16,5,-8.341913,-12.2737674
sstk_image_276797471,16:9,5,-7.590337,-9.2798732
sstk_image_276797471,1:1,5,-1.380646,-1.4381846
sstk_image_276797471,3:4,5,-3.738389,-4.8673576
sstk_image_276797471,4:3,5,-3.740494,-4.886767
sstk_image_276797471,9:16,5,-7.590591,-9.2660384
sstk_image_283429562,16:9,1,-5.931144,-5.931144
sstk_image_283429562,1:1,5,-0.842131,-1.8914898
sstk_image_283429562,3:4,5,-3.183993,-4.8650756
sstk_image_283429562,4:3,5,-0.812732,-0.8204276
sstk_image_283429562,9:16,5,-6.826028,-9.289938000000001
sstk_image_284555729,16:9,5,-0.860414,-1.7356818
sstk_image_284555729,1:1,5,-0.890344,-1.0316694
sstk_image_284555729,3:4,5,-0.937879,-2.3684350000000003
sstk_image_284555729,4:3,5,-0.863327,-1.3946386
sstk_image_284555729,9:16,5,-0.997193,-1.6775738
sstk_image_288347894,16:9,5,-0.916368,-1.8061326000000002
sstk_image_288347894,1:1,5,-0.876794,-1.0251928
sstk_image_288347894,3:4,5,-0.936749,-1.804755
sstk_image_288347894,4:3,5,-0.848155,-1.4503372
sstk_image_288347894,9:16,5,-0.981785,-1.3334016
sstk_image_310515425,16:9,5,1.050221,-1.0203558
sstk_image_310515425,1:1,5,1.054371,-0.5599774
sstk_image_310515425,3:4,3,-3.32506,-3.728085666666667
sstk_image_310515425,4:3,5,1.081045,1.0708696
sstk_image_310515425,9:16,5,-6.619701,-9.1279296
sstk_image_310780922,16:9,5,-0.623003,-0.9468820000000001
sstk_image_310780922,1:1,5,-0.59001,-1.9734412
sstk_image_310780922,3:4,5,-0.487398,-1.9125062
sstk_image_310780922,4:3,5,-0.641011,-1.1298922
sstk_image_310780922,9:16,5,0.96416,-0.9063448
sstk_image_319469393,16:9,5,-0.921786,-4.5160058
sstk_image_319469393,1:1,5,-1.111889,-1.8956952
sstk_image_319469393,3:4,5,-1.3993,-1.4023424
sstk_image_319469393,4:3,5,-0.873593,-2.4761808
sstk_image_319469393,9:16,1,-1.419151,-1.419151
sstk_image_324732935,16:9,5,-19.466974,-26.8434214
sstk_image_324732935,1:1,5,-6.781603,-11.7205512
sstk_image_324732935,3:4,5,-0.826364,-1.9753618
sstk_image_324732935,4:3,5,-11.881817,-19.4138508
sstk_image_324732935,9:16,5,-0.820714,-0.8768248
sstk_image_329267054,16:9,5,1.07526,1.0469322
sstk_image_329267054,1:1,5,1.060811,1.0425122
sstk_image_329267054,3:4,5,1.0429,0.5975351999999999
sstk_image_329267054,4:3,5,1.070903,1.0484254
sstk_image_329267054,9:16,5,1.033429,-0.05067580000000009
sstk_image_331831370,16:9,5,-7.376986,-11.6003046
sstk_image_331831370,1:1,5,-11.315847,-15.473834399999998
sstk_image_331831370,3:4,5,-17.029736,-20.2763086
sstk_image_331831370,4:3,5,-6.016608,-11.0423056
sstk_image_331831370,9:16,5,-22.291009,-31.5276836
sstk_image_345381233,16:9,5,-0.906515,-7.0083404
sstk_image_345381233,1:1,5,-2.441163,-7.558702800000001
sstk_image_345381233,3:4,5,-5.893865,-8.9274638
sstk_image_345381233,4:3,5,-0.811361,-7.2936154
sstk_image_345381233,9:16,5,-10.411653,-13.6997088
sstk_image_350501519,16:9,5,-1.468219,-17.055791
sstk_image_350501519,1:1,5,-5.128991,-11.9167856
sstk_image_350501519,3:4,5,-1.905093,-8.042418999999999
sstk_image_350501519,4:3,5,-9.430208,-15.266696
sstk_image_350501519,9:16,5,-2.492683,-7.4381224
sstk_image_353199680,16:9,5,-0.491808,-4.4461256
sstk_image_353199680,1:1,5,1.006312,-1.9403320000000002
sstk_image_353199680,3:4,5,-1.341785,-4.5469744
sstk_image_353199680,4:3,5,1.038105,-0.558882
sstk_image_353199680,9:16,5,-4.427517,-9.039521
sstk_image_367241744,16:9,5,-0.8667,-2.5404435999999997
sstk_image_367241744,1:1,5,-1.635684,-4.9105148
sstk_image_367241744,3:4,5,-4.823837,-8.1248556
sstk_image_367241744,4:3,5,-0.830225,-2.4846804
sstk_image_367241744,9:16,5,-8.969349,-13.8438804
sstk_image_375750586,16:9,5,-0.878437,-0.8839442
sstk_image_375750586,1:1,5,-3.119636,-4.5840938
sstk_image_375750586,3:4,5,-6.769807,-9.7205716
sstk_image_375750586,4:3,5,-0.854867,-1.2824508
sstk_image_375750586,9:16,5,-11.547609,-15.432169400000001
sstk_image_378288403,16:9,5,-6.668708,-10.9658784
sstk_image_378288403,1:1,5,-0.872051,-3.6578193999999997
sstk_image_378288403,3:4,5,-0.833817,-2.118799
sstk_image_378288403,4:3,5,-3.035112,-6.352794
sstk_image_378288403,9:16,5,-0.863197,-2.3430218
sstk_image_383878579,16:9,5,-0.607049,-6.2377366
sstk_image_383878579,1:1,5,1.042927,-5.6190108
sstk_image_383878579,3:4,5,-1.513487,-7.469850599999999
sstk_image_383878579,4:3,5,1.054759,-5.6829754
sstk_image_383878579,9:16,5,-1.507613,-3.8248387999999998
sstk_image_386076220,16:9,4,-1.341858,-1.3521732499999999
sstk_image_386076220,1:1,5,-1.386277,-1.3907998
sstk_image_386076220,3:4,5,-1.426596,-1.4275992
sstk_image_386076220,4:3,5,-1.362602,-1.3687184000000001
sstk_image_386076220,9:16,5,-1.459446,-2.351598
sstk_image_389571208,16:9,1,-3.00267,-3.00267
sstk_image_389571208,1:1,3,-0.858407,-1.583582
sstk_image_389571208,3:4,5,-8.816447,-13.933091200000002
sstk_image_389571208,4:3,5,-0.818953,-1.7309709999999998
sstk_image_389571208,9:16,5,-12.638185,-20.231572800000002
sstk_image_392316445,16:9,5,-0.814775,-2.3981778
sstk_image_392316445,1:1,5,-0.855984,-3.5481778000000004
sstk_image_392316445,3:4,5,-2.29917,-6.0294594
sstk_image_392316445,4:3,5,-0.802651,-2.6749105999999996
sstk_image_392316445,9:16,5,-5.666238,-10.5423996
sstk_image_393935044,16:9,5,-2.520196,-3.5004538
sstk_image_393935044,1:1,5,-5.205405,-7.5504102
sstk_image_393935044,3:4,5,-9.486138,-12.219806199999999
sstk_image_393935044,4:3,5,-1.951144,-3.5981768
sstk_image_393935044,9:16,5,-15.128779,-19.0482428
sstk_image_395158177,16:9,5,-0.906284,-2.0988292
sstk_image_395158177,1:1,5,-0.914886,-2.7443505999999998
sstk_image_395158177,3:4,5,-0.945354,-4.3967866
sstk_image_395158177,4:3,5,-0.894704,-1.8588174
sstk_image_395158177,9:16,5,-2.020155,-7.6952646
sstk_image_401922541,16:9,5,1.029516,0.5483462
sstk_image_401922541,1:1,5,1.088856,1.0642322
sstk_image_401922541,3:4,5,1.117396,1.0524806
sstk_image_401922541,4:3,5,1.072853,1.0513948
sstk_image_401922541,9:16,5,1.104699,1.0474172
sstk_image_419317849,16:9,5,-8.691712,-13.7519924
sstk_image_419317849,1:1,5,-9.516002,-11.4726074
sstk_image_419317849,3:4,5,-13.240926,-16.303485799999997
sstk_image_419317849,4:3,1,-1.030731,-1.030731
sstk_image_419317849,9:16,5,-18.14457,-24.128701200000002
sstk_image_421736314,16:9,5,-2.679802,-5.6762854
sstk_image_421736314,1:1,5,-0.80059,-4.4493326
sstk_image_421736314,3:4,5,-1.050686,-6.7952354
sstk_image_421736314,4:3,5,-0.781321,-1.5683758
sstk_image_421736314,9:16,5,-4.182202,-8.3334342
sstk_image_423600652,16:9,2,-5.873937,-6.3771885
sstk_image_423600652,1:1,5,-7.830408,-11.6925854
sstk_image_423600652,3:4,5,-12.89195,-16.2301512
sstk_image_423600652,4:3,4,-0.850615,-0.9368682500000001
sstk_image_423600652,9:16,5,-18.730003,-23.3288062
sstk_image_42562216,16:9,5,-2.529048,-4.9645778
sstk_image_42562216,1:1,5,-3.359356,-5.9602838
sstk_image_42562216,3:4,5,-7.055169,-12.002759000000001
sstk_image_42562216,4:3,5,-0.852161,-3.1583562
sstk_image_42562216,9:16,5,-11.91248,-16.244771
sstk_image_433987747,16:9,5,1.05106,1.0040034
sstk_image_433987747,1:1,5,1.05038,1.0189478
sstk_image_433987747,3:4,5,1.021817,0.9936062
sstk_image_433987747,4:3,5,1.053058,1.0046127999999999
sstk_image_433987747,9:16,5,0.968707,0.4580164
sstk_image_440068195,16:9,5,-2.401933,-2.7861998
sstk_image_440068195,1:1,5,-5.275655,-7.2575142
sstk_image_440068195,3:4,5,-9.587444,-12.3118688
sstk_image_440068195,4:3,5,-1.993269,-2.6221702000000002
sstk_image_440068195,9:16,5,-15.286487,-19.1592786
sstk_image_457959049,16:9,5,1.102847,1.0481837999999999
sstk_image_457959049,1:1,5,1.093519,0.5573736
sstk_image_457959049,3:4,5,1.06696,-0.10389239999999997
sstk_image_457959049,4:3,5,1.121181,1.0378224
sstk_image_457959049,9:16,5,0.999038,-1.4638274000000002
sstk_image_473924605,16:9,5,-2.301873,-2.6771822
sstk_image_473924605,1:1,5,-5.204423,-7.8088766
sstk_image_473924605,3:4,5,-9.503424,-12.0635666
sstk_image_473924605,4:3,5,-1.937928,-2.4899184
sstk_image_473924605,9:16,5,-15.169131,-19.363111
sstk_image_482365609,16:9,5,1.040627,1.014128
sstk_image_482365609,1:1,5,1.035954,1.0156086
sstk_image_482365609,3:4,5,1.005377,0.9830386000000001
sstk_image_482365609,4:3,5,1.045639,1.0246918
sstk_image_482365609,9:16,5,0.974874,0.33775260000000007
sstk_image_492457327,16:9,5,-0.882437,-2.5513034
sstk_image_492457327,1:1,5,-0.831002,-3.0817304
sstk_image_492457327,3:4,5,-0.930721,-4.8255989999999995
sstk_image_492457327,4:3,5,-0.835265,-2.145893
sstk_image_492457327,9:16,5,-0.989063,-3.0058368
sstk_image_498932281,16:9,5,-7.295247,-11.509405
sstk_image_498932281,1:1,5,-9.87734,-12.38784
sstk_image_498932281,3:4,5,-15.142563,-18.6163706
sstk_image_498932281,4:3,5,-6.186146,-6.8779094
sstk_image_498932281,9:16,5,-22.659462,-26.604707400000002
sstk_image_499637044,16:9,5,-2.478078,-2.9118863999999998
sstk_image_499637044,1:1,5,-5.182377,-7.018574800000001
sstk_image_499637044,3:4,5,-9.510495,-12.233999800000001
sstk_image_499637044,4:3,5,-1.921506,-3.5710673999999996
sstk_image_499637044,9:16,5,-15.156813,-19.0734854
sstk_image_50137285,16:9,5,-2.71829,-3.4743848
sstk_image_50137285,1:1,5,1.062583,0.6924395999999999
sstk_image_50137285,3:4,5,1.010169,-2.532016
sstk_image_50137285,4:3,5,1.05633,-0.5565036
sstk_image_50137285,9:16,5,-2.127831,-4.8355722
sstk_image_504561433,16:9,5,-3.171234,-9.570414
sstk_image_504561433,1:1,5,-2.000343,-3.4978214000000003
sstk_image_504561433,3:4,1,-7.661619,-7.661619
sstk_image_504561433,4:3,5,0.685,-0.5510590000000001
sstk_image_504561433,9:16,5,-15.936661,-19.0262024
sstk_image_505126018,16:9,5,-15.139913,-17.197543200000002
sstk_image_505126018,1:1,5,-5.19556,-5.7138492
sstk_image_505126018,3:4,5,-1.935828,-2.5198816
sstk_image_505126018,4:3,5,-9.511599,-10.481349
sstk_image_505126018,9:16,5,-2.499424,-2.9388916
sstk_image_505773664,16:9,5,-0.821927,-3.3155394
sstk_image_505773664,1:1,5,-4.014223,-6.419838400000001
sstk_image_505773664,3:4,5,-7.908601,-10.5355776
sstk_image_505773664,4:3,5,-1.030815,-4.3027806
sstk_image_505773664,9:16,5,-13.127825,-16.7293784
sstk_image_511142845,16:9,5,-2.471313,-7.724261799999999
sstk_image_511142845,1:1,5,-5.125542,-9.5017602
sstk_image_511142845,3:4,5,-9.383804,-13.042345599999999
sstk_image_511142845,4:3,5,-1.873971,-8.0448852
sstk_image_511142845,9:16,5,-15.017859,-19.851899600000003
sstk_image_52118122,16:9,5,-0.890641,-1.211609
sstk_image_52118122,1:1,5,-6.513728,-12.776035400000001
sstk_image_52118122,3:4,2,-14.175408,-16.540216
sstk_image_52118122,4:3,5,-0.931756,-1.9961220000000002
sstk_image_52118122,9:16,5,-19.540566,-23.627663599999998
sstk_image_52319896,16:9,5,-27.137597,-33.0712794
sstk_image_52319896,1:1,5,-9.320798,-13.941813
sstk_image_52319896,3:4,1,-1.375437,-1.375437
sstk_image_52319896,4:3,5,-18.569987,-23.477691
sstk_image_52319896,9:16,5,-1.342312,-1.3535038
sstk_image_530406508,16:9,5,-0.922255,-1.3066584
sstk_image_530406508,1:1,5,1.081985,-0.17171160000000002
sstk_image_530406508,3:4,5,-0.752179,-3.4391233999999997
sstk_image_530406508,4:3,5,1.111376,0.7256104
sstk_image_530406508,9:16,5,-3.654199,-8.896651199999999
sstk_image_532880902,16:9,5,-0.851888,-2.0535784
sstk_image_532880902,1:1,5,-0.843162,-1.2785834
sstk_image_532880902,3:4,5,-0.903168,-1.3160232
sstk_image_532880902,4:3,5,-0.82009,-1.2749549999999998
sstk_image_532880902,9:16,5,-0.955377,-1.3497002
sstk_image_539427937,16:9,3,-33.2093,-33.216345
sstk_image_539427937,1:1,5,-7.180016,-12.3277824
sstk_image_539427937,3:4,5,-2.089583,-7.5140154
sstk_image_539427937,4:3,1,-15.901707,-15.901707
sstk_image_539427937,9:16,5,-0.687169,-0.7042526
sstk_image_544799479,16:9,5,1.04747,-0.3159374
sstk_image_544799479,1:1,5,1.018038,-1.110153
sstk_image_544799479,3:4,5,0.937547,-3.155163
sstk_image_544799479,4:3,5,1.053052,-1.6159247999999997
sstk_image_544799479,9:16,5,-3.047205,-7.069597400000001
sstk_image_548134252,16:9,5,1.061311,0.7359812
sstk_image_548134252,1:1,5,1.041554,1.0201648
sstk_image_548134252,3:4,5,1.039478,1.0125418
sstk_image_548134252,4:3,5,1.067114,1.0338166
sstk_image_548134252,9:16,5,1.003136,0.3956744
sstk_image_555881695,16:9,5,-0.854726,-1.7611834000000002
sstk_image_555881695,1:1,5,-3.166335,-6.2397165999999995
sstk_image_555881695,3:4,5,-6.760624,-10.5629686
sstk_image_555881695,4:3,5,-0.932429,-2.9708378
sstk_image_555881695,9:16,5,-11.549763,-15.0187804
sstk_image_557100514,16:9,5,-1.802885,-2.8428408
sstk_image_557100514,1:1,5,-0.992974,-9.588669200000002
sstk_image_557100514,3:4,5,-3.96059,-9.999963600000001
sstk_image_557100514,4:3,5,-0.85918,-1.7098802
sstk_image_557100514,9:16,5,-1.617277,-7.5931342
sstk_image_558228739,16:9,1,-5.911844,-5.911844
sstk_image_558228739,1:1,5,-1.08403,-1.0868358
sstk_image_558228739,3:4,5,-1.008663,-1.0485624
sstk_image_558228739,4:3,5,-1.063194,-1.0766974
sstk_image_558228739,9:16,5,-2.904462,-5.146437799999999
sstk_image_558709444,16:9,5,1.050657,1.02255
sstk_image_558709444,1:1,5,1.040531,-1.3075672
sstk_image_558709444,3:4,5,-2.171077,-4.7154706
sstk_image_558709444,4:3,5,1.079656,0.6424605999999999
sstk_image_558709444,9:16,5,-5.511617,-8.4458284
sstk_image_565897402,16:9,5,-0.831562,-1.360671
sstk_image_565897402,1:1,5,-0.874467,-1.4650408
sstk_image_565897402,3:4,5,-0.967223,-2.7763508000000003
sstk_image_565897402,4:3,5,-0.838909,-1.449155
sstk_image_565897402,9:16,5,-1.02167,-3.0468882
sstk_image_568388461,16:9,5,-0.86732,-3.7656365999999997
sstk_image_568388461,1:1,5,-5.659782,-14.516892000000002
sstk_image_568388461,3:4,2,-14.723225,-16.562692499999997
sstk_image_568388461,4:3,5,-0.835902,-6.2375402
sstk_image_568388461,9:16,3,-31.449676,-31.466712333333334
sstk_image_56902966,16:9,5,1.056356,1.0157802
sstk_image_56902966,1:1,5,1.032166,0.5719014
sstk_image_56902966,3:4,5,0.975958,-0.9504484
sstk_image_56902966,4:3,5,1.065939,1.0076392
sstk_image_56902966,9:16,5,0.902419,-3.1826004
sstk_image_571080694,16:9,5,-2.434647,-2.9117433999999998
sstk_image_571080694,1:1,5,-4.845758,-5.2566026
sstk_image_571080694,3:4,5,-9.030678,-9.5045512
sstk_image_571080694,4:3,5,-1.801531,-2.0767894
sstk_image_571080694,9:16,5,-14.544144,-15.1216822
sstk_image_577867813,16:9,5,1.116986,0.35915779999999997
sstk_image_577867813,1:1,5,1.111011,1.0807094
sstk_image_577867813,3:4,5,1.08214,1.0337834000000001
sstk_image_577867813,4:3,5,1.124185,1.0941248
sstk_image_577867813,9:16,5,1.004071,0.6398734
sstk_image_581983456,16:9,5,-15.609052,-21.5343772
sstk_image_581983456,1:1,1,-2.223534,-2.223534
sstk_image_581983456,3:4,5,-5.363982,-6.2951876
sstk_image_581983456,4:3,5,-10.954962,-16.883383000000002
sstk_image_581983456,9:16,5,-14.088329,-16.6506786
sstk_image_592973876,16:9,5,1.039815,1.0144246000000001
sstk_image_592973876,1:1,5,1.0581,1.0224410000000002
sstk_image_592973876,3:4,5,1.013648,0.9821376
sstk_image_592973876,4:3,5,1.066999,1.0223866000000001
sstk_image_592973876,9:16,5,0.963956,0.1490314
sstk_image_594885824,16:9,5,0.957112,-0.8421082
sstk_image_594885824,1:1,5,0.98362,-1.0515408000000002
sstk_image_594885824,3:4,5,0.939043,-2.1086556
sstk_image_594885824,4:3,5,1.0101,-0.05520780000000001
sstk_image_594885824,9:16,5,-2.907381,-6.0124148
sstk_image_596033150,16:9,5,1.06373,1.0267994
sstk_image_596033150,1:1,5,1.036639,1.0221438
sstk_image_596033150,3:4,5,1.017653,0.6837072
sstk_image_596033150,4:3,5,1.065049,1.0328818
sstk_image_596033150,9:16,5,1.021327,0.7006412000000001
sstk_image_596038367,16:9,5,1.067259,-2.3141564000000003
sstk_image_596038367,1:1,5,0.973708,-3.5405792
sstk_image_596038367,3:4,5,-2.338421,-6.597692
sstk_image_596038367,4:3,5,0.999574,-2.6736708
sstk_image_596038367,9:16,5,-5.652414,-13.0932286
sstk_image_596598524,16:9,5,-6.861885,-7.561279799999999
sstk_image_596598524,1:1,2,-5.302769,-5.5450955
sstk_image_596598524,3:4,5,-9.472621,-12.8759206
sstk_image_596598524,4:3,5,-0.687333,-1.0735009999999998
sstk_image_596598524,9:16,5,-14.591115,-18.284312
sstk_image_606295559,16:9,5,-8.827504,-12.072264200000001
sstk_image_606295559,1:1,5,-1.842416,-5.187909599999999
sstk_image_606295559,3:4,5,-1.106081,-3.6714282
sstk_image_606295559,4:3,5,-5.092026,-7.167473199999999
sstk_image_606295559,9:16,5,-3.649793,-7.219949199999999
sstk_image_621317567,16:9,5,-1.831606,-3.4923704
sstk_image_621317567,1:1,5,-0.893816,-1.8187276
sstk_image_621317567,3:4,5,-0.933767,-3.5063807999999996
sstk_image_621317567,4:3,5,-0.856752,-1.1112584
sstk_image_621317567,9:16,5,-1.987606,-5.2993102
sstk_image_623719328,16:9,4,-3.89202,-4.53358325
sstk_image_623719328,1:1,5,-1.076532,-1.7432566
sstk_image_623719328,3:4,5,-9.051693,-13.0840346
sstk_image_623719328,4:3,5,-1.031419,-1.0392592
sstk_image_623719328,9:16,5,-14.221921,-18.4521276
sstk_image_628725542,16:9,5,1.113062,1.064756
sstk_image_628725542,1:1,5,1.080987,0.768044
sstk_image_628725542,3:4,5,1.045792,0.17490600000000006
sstk_image_628725542,4:3,5,1.102888,1.0541118
